,unique_id,city,job_qry,job_title,company_name,location,summary,salary,link,date,full_text
15,p_d0c68d9378f92d75,Singapore,data+engineer,Data Research Engineer,TITANSOFT PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=d0c68d9378f92d75&fccid=edc15bd85c69527e&vjs=3,1 day ago,NOT_FOUND
16,p_9a938ba0faf80976,Singapore,data+engineer,PRODUCTION ENGINEER,MITSUBISHI CHEMICAL INFONICS PTE LTD,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=9a938ba0faf80976&fccid=859d74cbed3e76f5&vjs=3,1 day ago,NOT_FOUND
17,p_4c37b2e7f77f4660,Singapore,data+engineer,Data Engineer,KPLER PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=4c37b2e7f77f4660&fccid=2e5f9ba8f942bb03&vjs=3,1 day ago,NOT_FOUND
18,p_3398d82e16701f9e,Singapore,data+engineer,Data Engineer,MOKA TECHNOLOGY SOLUTIONS PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=3398d82e16701f9e&fccid=8fd21fa8a9449ed3&vjs=3,1 day ago,NOT_FOUND
19,p_5022b0f418ca0182,Singapore,data+engineer,Data Scientist / Engineer,AXINAN PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=5022b0f418ca0182&fccid=40a1683248afeea7&vjs=3,1 day ago,NOT_FOUND
20,p_378f7a62e79597c0,Singapore,data+engineer,Data Engineer,IOTALENTS PTE. LTD.,Queenstown,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=378f7a62e79597c0&fccid=bb62f52af8410c29&vjs=3,1 day ago,NOT_FOUND
21,p_deb9e8500e731e39,Singapore,data+engineer,Data Engineer,Snaphunt Pte Ltd,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=deb9e8500e731e39&fccid=fc6da3a53e9ebb7b&vjs=3,2 days ago,NOT_FOUND
22,p_0f2b585c6c779ce4,Singapore,data+engineer,Data Engineer,Traveloka,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=0f2b585c6c779ce4&fccid=3de05aadd53064ae&vjs=3,30+ days ago,NOT_FOUND
23,p_036118c447266901,Singapore,data+engineer,"Product Engineer, NPI",TALENT SEARCH PTE. LTD.,Suntec,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=036118c447266901&fccid=4a0287f6a57130f4&vjs=3,18 hours ago,NOT_FOUND
24,p_ba2c903b453b382f,Singapore,data+engineer,Site Engineer,BS AQUATIERRA PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=ba2c903b453b382f&fccid=8fdfbd65b3a0c39d&vjs=3,1 day ago,NOT_FOUND
25,p_16aa3f6461d753e9,Singapore,data+engineer,Junior Network Engineer,ELLIOTT MOSS CONSULTING PTE. LTD.,City Hall,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=16aa3f6461d753e9&fccid=916c406f1079e0da&vjs=3,1 day ago,NOT_FOUND
26,p_2491f87354098479,Singapore,data+engineer,Gain Theory | Data Engineer Manager,Gain Theory,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=2491f87354098479&fccid=9817a138f8a42b63&vjs=3,2 days ago,NOT_FOUND
27,p_36c7ad93b28c06e9,Singapore,data+engineer,Site Engineer,Leighton Asia,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=36c7ad93b28c06e9&fccid=8dc229f402c2f0fd&vjs=3,5 days ago,NOT_FOUND
28,p_2d1c0038ab0eac60,Singapore,data+engineer,Data Engineer,BIOMATRIX CHAIN INTELLIGENCE PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=2d1c0038ab0eac60&fccid=9621961c7ec65281&vjs=3,1 day ago,NOT_FOUND
29,p_191964540f215d0d,Singapore,data+engineer,Data Centre FM Engineer,COMPANY UNDISCLOSED,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=191964540f215d0d&fccid=4b0ebac67b029a4e&vjs=3,1 day ago,NOT_FOUND
30,p_6523510f04b59b18,Singapore,data+engineer,EFA / GFA Failure Analysis Engineer Assistant,WINTECH NANO-TECHNOLOGY SERVICES PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=6523510f04b59b18&fccid=57afdc7f592482e5&vjs=3,14 hours ago,NOT_FOUND
31,p_3e5070eb226202aa,Singapore,data+engineer,splunk data engineer,ENNOVATEZ PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=3e5070eb226202aa&fccid=4b21fabd76605d0d&vjs=3,18 hours ago,NOT_FOUND
32,p_659c7283a2c4811c,Singapore,data+engineer,Instrumentation Engineer,TRITECH ENGINEERING & TESTING (SINGAPORE) PTE LTD,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=659c7283a2c4811c&fccid=cc7e545e413d4789&vjs=3,1 day ago,NOT_FOUND
33,p_45ce91b68f1be4fe,Singapore,data+engineer,Data Engineer,PERX TECHNOLOGIES PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=45ce91b68f1be4fe&fccid=37c8b5dd01c1a869&vjs=3,1 day ago,NOT_FOUND
34,p_09d41ad87f73651a,Singapore,data+engineer,Site Engineer,Broad Construction,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=09d41ad87f73651a&fccid=4a4766ab5b31fc50&vjs=3,4 days ago,NOT_FOUND
35,p_024fda08ac57aa0e,Singapore,data+engineer,Data Engineer,8BIT GLOBAL PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=024fda08ac57aa0e&fccid=a5c6462b31f342b3&vjs=3,1 day ago,NOT_FOUND
36,p_c74940579d37899a,Singapore,data+engineer,Laboratory Engineer,GEONAMICS (S) PTE LTD,Woodlands,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=c74940579d37899a&fccid=075176fbbf9828c1&vjs=3,1 day ago,NOT_FOUND
37,p_3378092262b55c1a,Singapore,data+engineer,Data Engineer,LYNX ANALYTICS PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=3378092262b55c1a&fccid=91c660a3af90b17c&vjs=3,1 day ago,NOT_FOUND
38,p_49d3d9ccd3ac18a9,Singapore,data+engineer,"Engineer, Process (Modules Assembly)",REC SOLAR PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=49d3d9ccd3ac18a9&fccid=b5d2f63befb4d0f5&vjs=3,1 day ago,NOT_FOUND
39,p_11b825874231e74d,Singapore,data+engineer,Desktop Support Engineer,CTC GLOBAL PTE. LTD.,Marina Bay,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=11b825874231e74d&fccid=7b49c39b04c5f0a0&vjs=3,1 day ago,NOT_FOUND
40,p_1022b4a5b29416b5,Singapore,data+engineer,Data Engineer,WARTSILA SINGAPORE PTE. LTD.,Clementi,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=1022b4a5b29416b5&fccid=781e54d1adcfd0df&vjs=3,1 day ago,NOT_FOUND
41,p_195d103ed8b48a08,Singapore,data+engineer,Junior Network Engineer,"A*STAR Agency for Science, Technology and Research",Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=195d103ed8b48a08&fccid=09cc312cf4ba51f6&vjs=3,10 days ago,NOT_FOUND
42,p_c19f4be7d577828b,Singapore,data+engineer,Data Engineer / SaaS,WORKATO PTE. LTD.,Queenstown,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=c19f4be7d577828b&fccid=0cc13dbc480d68ee&vjs=3,1 day ago,NOT_FOUND
43,p_23982b898b426c05,Singapore,data+engineer,Data Scientist / Machine Learning Engineer,HIVE OS PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=23982b898b426c05&fccid=e2625792a7e6fc01&vjs=3,1 day ago,NOT_FOUND
44,p_f7aeddeffc875b8e,Singapore,data+engineer,Datacenter Engineer,NTT DATA SERVICES SINGAPORE PTE. LTD.,Marina Bay,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=f7aeddeffc875b8e&fccid=ac38a400acc8fe73&vjs=3,1 day ago,NOT_FOUND
45,p_c19afa37d7e55165,Singapore,data+engineer,Data Engineer,Intellect Minds,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=c19afa37d7e55165&fccid=623a4da2fb6e3d77&vjs=3,1 day ago,NOT_FOUND
46,p_1c5f65a3b9ad89df,Singapore,data+engineer,Voice Engineer,VIEWQWEST PRIVATE LIMITED,Kallang,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=1c5f65a3b9ad89df&fccid=ee36aca624faf927&vjs=3,1 day ago,NOT_FOUND
47,p_35742139a067da80,Singapore,data+engineer,Data Engineer,NEURONCREDIT PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=35742139a067da80&fccid=1f2b0faaef98cffd&vjs=3,1 day ago,NOT_FOUND
48,p_6ed5a0a129b4cf92,Singapore,data+engineer,Service Engineer,Johnson Controls,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=6ed5a0a129b4cf92&fccid=dacddaa4d49537d8&vjs=3,2 days ago,NOT_FOUND
49,p_f47ebd317fb935fe,Singapore,data+engineer,Data Engineer,NTUC ENTERPRISE NEXUS CO-OPERATIVE LIMITED,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=f47ebd317fb935fe&fccid=c11170ec551910c0&vjs=3,1 day ago,NOT_FOUND
50,p_94a6f8ef860e421d,Singapore,data+engineer,Data Engineer,MOZAT PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=94a6f8ef860e421d&fccid=1955496ea5a709d9&vjs=3,1 day ago,NOT_FOUND
51,p_b04facdfed4ba6c3,Singapore,data+engineer,Distinguished Engineer- Data Science and AI,Government Technology Agency,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=b04facdfed4ba6c3&fccid=3b9a5811a8b6410b&vjs=3,4 days ago,NOT_FOUND
52,p_5fbaf704a3adc2b4,Singapore,data+engineer,Data Sciences & Analytics Engineer (Data Engineering Track),SINGAPORE AIRLINES LIMITED,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=5fbaf704a3adc2b4&fccid=faba3c7fa60c3221&vjs=3,1 day ago,NOT_FOUND
53,p_2caec10b391a30af,Singapore,data+engineer,"Lead Data Engineer, APAC Martech",COMPANY UNDISCLOSED,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=2caec10b391a30af&fccid=4b0ebac67b029a4e&vjs=3,18 hours ago,NOT_FOUND
54,p_a2ea8dc54143925e,Singapore,data+engineer,Data Engineer,Axinan PTE LTD,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=a2ea8dc54143925e&fccid=e04520ae40194fa4&vjs=3,30+ days ago,NOT_FOUND
55,p_6f9fe385f8253078,Singapore,data+engineer,Process Engineer (Chemical Plant),GOOD JOB CREATIONS (SINGAPORE) PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=6f9fe385f8253078&fccid=85f9a0e27ebd55d2&vjs=3,1 day ago,NOT_FOUND
56,p_d5c8acfdc4859b6c,Singapore,data+engineer,"Machine Learning Engineer, Maritime Payload",SPIRE GLOBAL SINGAPORE PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=d5c8acfdc4859b6c&fccid=b5868e0fd67e74e8&vjs=3,1 day ago,NOT_FOUND
57,p_603c98c08f7da206,Singapore,data+engineer,"Engineer, Network Operations Centre (NOC) - ATS",Government Technology Agency,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=603c98c08f7da206&fccid=3b9a5811a8b6410b&vjs=3,1 day ago,NOT_FOUND
58,p_c35a219f0638c494,Singapore,data+engineer,Data Center Operation Engineer,HCL SINGAPORE PTE. LTD.,Shenton Way,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=c35a219f0638c494&fccid=580cf49bf1ac7109&vjs=3,1 day ago,NOT_FOUND
59,p_f1ab72bafb7a5943,Singapore,data+engineer,Data Engineer,AMBITION GROUP SINGAPORE PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=f1ab72bafb7a5943&fccid=befda219a593caaa&vjs=3,18 hours ago,NOT_FOUND
60,p_6b3db2ea95c4ca8e,Singapore,data+engineer,Data Analyst,PAKTOR PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=6b3db2ea95c4ca8e&fccid=92697768c67ced61&vjs=3,1 day ago,NOT_FOUND
61,p_90c9f3e19ff9b04a,Singapore,data+engineer,Data Center Field Engineer,Equinix,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=90c9f3e19ff9b04a&fccid=e15d9e27876d9dc3&vjs=3,30+ days ago,NOT_FOUND
62,p_88e77f763ab76181,Singapore,data+engineer,Data Science Engineer - Internship,Seagate Technology,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=88e77f763ab76181&fccid=eb193642f8c64a12&vjs=3,30+ days ago,NOT_FOUND
63,p_6686006f50320b3b,Singapore,data+engineer,Senior ETL & Data Engineer,ADVANCE SOFTWARE ENGINEERING PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=6686006f50320b3b&fccid=a51aec11f73eb07c&vjs=3,1 day ago,NOT_FOUND
64,p_e01333d57b72c20c,Singapore,data+engineer,Service Engineer,ANRITSU PTE LTD,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=e01333d57b72c20c&fccid=732c56ba57c99e88&vjs=3,1 day ago,NOT_FOUND
65,p_96d0429ed0e6328d,Singapore,data+engineer,Fab10 Data Science Engineer / Data Scientist,COMPANY UNDISCLOSED,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=96d0429ed0e6328d&fccid=4b0ebac67b029a4e&vjs=3,1 day ago,NOT_FOUND
66,p_e3301edaff7fc6ae,Singapore,data+engineer,Data Engineer,MICROSEC PTE. LTD.,Genting Lane,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=e3301edaff7fc6ae&fccid=edbb413921eec7cf&vjs=3,1 day ago,NOT_FOUND
67,p_d20b4605e1490b9f,Singapore,data+engineer,Machine Learning Engineer,3E Accounting,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=d20b4605e1490b9f&fccid=7a052e6721c8e04f&vjs=3,3 days ago,NOT_FOUND
68,p_53b37100bf1f76fe,Singapore,data+engineer,Facilities Engineer (Data Centre),COMPANY UNDISCLOSED,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=53b37100bf1f76fe&fccid=4b0ebac67b029a4e&vjs=3,1 day ago,NOT_FOUND
69,p_0cca3f5301fe530f,Singapore,data+engineer,Data Engineer,RAZER (ASIA-PACIFIC) PTE. LTD.,Bedok,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=0cca3f5301fe530f&fccid=0492c501f5f2929a&vjs=3,1 day ago,NOT_FOUND
70,p_ff5989487dbecb03,Singapore,data+engineer,Interns in ML Engineer,SNAP Innovations,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=ff5989487dbecb03&fccid=621bf53f64a81f14&vjs=3,8 months ago,NOT_FOUND
71,p_a8eb9d23a0c56ef1,Singapore,data+engineer,Assistant Engineer,DOU YEE TECHNOLOGIES PTE LTD,Hougang,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=a8eb9d23a0c56ef1&fccid=3b98947f9cc62769&vjs=3,1 day ago,NOT_FOUND
72,p_0173e92caba301cb,Singapore,data+engineer,Associate Engineer Module Engineering (Etch Process) Fab 7,GLOBALFOUNDRIES,Woodlands,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=0173e92caba301cb&fccid=6a2e5a5f89491e88&vjs=3,1 day ago,NOT_FOUND
73,p_aa45e1ed5d26ed7b,Singapore,data+engineer,Data engineer,IAG INSURTECH INNOVATION HUB PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=aa45e1ed5d26ed7b&fccid=f5cde15a2d782505&vjs=3,18 hours ago,NOT_FOUND
74,p_717152806025a356,Singapore,data+engineer,Sr. SW Engineer - REF20489T,Visa,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=717152806025a356&fccid=a3f737e511d9fc8c&vjs=3,3 hours ago,NOT_FOUND
75,p_31bdca4eaea3f1d1,Singapore,data+engineer,Data Engineer,OCBC Bank,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=31bdca4eaea3f1d1&fccid=f23ff5efbfaed863&vjs=3,8 days ago,NOT_FOUND
76,p_3a71f3a2a85602da,Singapore,data+engineer,Senior Data Center Engineer,ADYEN SINGAPORE PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=3a71f3a2a85602da&fccid=c38932bb44975f32&vjs=3,1 day ago,NOT_FOUND
77,p_f0747637b07f4154,Singapore,data+engineer,Junior Test Engineer,CAPGEMINI SINGAPORE PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=f0747637b07f4154&fccid=105ecfd0283f415f&vjs=3,1 day ago,NOT_FOUND
78,p_e59c8c912c73e607,Singapore,data+engineer,Mechanical Engineer,KALF ENGINEERING PTE. LTD.,Changi,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=e59c8c912c73e607&fccid=b96f394fb284d399&vjs=3,1 day ago,NOT_FOUND
79,p_e6965c8dc9f7d742,Singapore,data+engineer,Front End Engineer,AMBITION GROUP SINGAPORE PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=e6965c8dc9f7d742&fccid=befda219a593caaa&vjs=3,18 hours ago,NOT_FOUND
80,p_1e30a26dffcaf9a0,Singapore,data+engineer,NEEDED ELECTRICAL ENGINEER IN SINGAPORE,Click.in,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=1e30a26dffcaf9a0&fccid=dd616958bd9ddc12&vjs=3,8 days ago,NOT_FOUND
81,p_b9e90fd825eff6a6,Singapore,data+engineer,Manufacturing Process Engineer,Celestica,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=b9e90fd825eff6a6&fccid=e7e593a18b26fee3&vjs=3,4 days ago,NOT_FOUND
82,p_c6db3408f7ae9e92,Singapore,data+engineer,Data Center Facilities Mechanical Engineer/Technician,Google,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=c6db3408f7ae9e92&fccid=a5b4499d9e91a5c6&vjs=3,30+ days ago,NOT_FOUND
83,p_759c9359e37292fb,Singapore,data+engineer,Data Engineer,Dynamic Technology Lab Pte Ltd,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=759c9359e37292fb&fccid=28d3d7dcec8c1c13&vjs=3,30+ days ago,NOT_FOUND
84,p_f0db49849b2ee09a,Singapore,data+engineer,UC Engineer,ENTITY SOLUTIONS (SINGAPORE) PTE. LTD.,Tanglin,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=f0db49849b2ee09a&fccid=9fc9d02222113d7f&vjs=3,1 day ago,NOT_FOUND
85,p_a04cd7457be0fc08,Singapore,data+engineer,PLANT PROCESS ENGINEER,AIR PRODUCTS SINGAPORE INDUSTRIAL GASES PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=a04cd7457be0fc08&fccid=4ae45293a05d3ccb&vjs=3,1 day ago,NOT_FOUND
86,p_94d0c3f21acdec86,Singapore,data+engineer,Data Center Engineer (Shift work),ADVANCED & BEST PLACEMENTS PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=94d0c3f21acdec86&fccid=112f5f742c817a5a&vjs=3,1 day ago,NOT_FOUND
87,p_8a2ace4a066a5743,Singapore,data+engineer,Manufacturing Engineer,Applied Materials Inc.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=8a2ace4a066a5743&fccid=6c6f37e2a6cb4c55&vjs=3,7 days ago,NOT_FOUND
88,p_21a9a762a72a206d,Singapore,data+engineer,Data Engineer,ROLLS-ROYCE SINGAPORE PTE. LTD.,Shenton Way,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=21a9a762a72a206d&fccid=5e9ccfa42693caf1&vjs=3,1 day ago,NOT_FOUND
89,p_e533a892ccb17bba,Singapore,data+engineer,Data Engineer(Big Data Specialist),WSH EXPERTS PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=e533a892ccb17bba&fccid=f798939737978427&vjs=3,1 day ago,NOT_FOUND
90,p_2e659eef8e25dc06,Singapore,data+engineer,Engineer Specialist International,COMPANY UNDISCLOSED,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=2e659eef8e25dc06&fccid=4b0ebac67b029a4e&vjs=3,18 hours ago,NOT_FOUND
91,p_59082ae648862913,Singapore,data+engineer,Data Engineer,THE NIELSEN COMPANY (SINGAPORE) PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=59082ae648862913&fccid=683f563b5cc25b70&vjs=3,1 day ago,NOT_FOUND
92,p_e830683766e59439,Singapore,data+engineer,Data Center Operations Support Engineer,percept-solutions,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=e830683766e59439&fccid=f6228f639e9a9be2&vjs=3,14 days ago,NOT_FOUND
93,p_a49fe52e06a74c83,Singapore,data+engineer,Data Engineer,NTT DATA SINGAPORE PTE. LTD.,Singapore,NOT_FOUND,NOT_FOUND,https://www.indeed.com.sg//rc/clk?jk=a49fe52e06a74c83&fccid=ac38a400acc8fe73&vjs=3,1 day ago,NOT_FOUND
